Column	Adipocytes_SRR1296133	CD4_SRR1422906	HMVEC_SRR2776477	M1_SRR2910670	M2_SRR2939149	P-value	Pearson Correlation	RMSE	
22	0.15230769324171356	0.27175760747046457	0.33567708044912725	0.0034507217356054623	0.23680689710308922	0.0	0.6108319966501332	0.8014764292436751
23	0.45358586573709964	0.07899447865155806	0.2727882981353536	0.003587708122086943	0.19104364935390183	0.0	0.7058035537733022	0.7079930098345759
24	0.2748463677262261	0.49548182396318285	0.1626749806329042	0.02176928917852044	0.04522753849916639	0.0	0.5743868542116949	0.8272109378210971
25	0.29500827502829047	0.25620498416670107	0.2758763031044337	0.003108674767240815	0.16980176293333402	0.0	0.6625345145643371	0.7588262067024341
26	0.27999093375820966	0.08449456699362924	0.5041461485385765	0.0012061709143951634	0.13016217979518932	0.0	0.7134366295652494	0.700251786286952
27	0.48751409345757524	0.1059898030279753	0.2578461590807693	0.010491025795738141	0.13815891863794197	0.0	0.6780218070414654	0.7366724885526095
28	0.22143815693110963	0.21352967040152646	0.3577825378624688	0.0031510829560496075	0.2040985518488456	0.0	0.6491329442096164	0.767474389459119
29	0.4570966819367512	0.1558709807094865	0.28258589115002186	0.004838593453141838	0.09960785275059864	0.0	0.7335994137753825	0.6796700445675972
30	0.24236863974416398	0.20670054306381636	0.25307996832424723	0.0035321131283428363	0.2943187357394296	0.0	0.5991998575519818	0.8065613199654068
31	0.18404069383929464	0.33581203305760504	0.2100512336396976	0.025069878693217123	0.24502616077018557	0.0	0.5572443434367158	0.8428737482922383
32	0.42239947708441267	0.06479343048612513	0.1960875173202661	0.0033329064335619455	0.3133866686756341	0.0	0.6633005480052161	0.7478686321276364
33	0.4333205214385017	0.13328416077642008	0.22896650074310346	0.011080131349451341	0.1933486856925235	0.0	0.6304659396133578	0.7763491089620816
34	0.47806868408833453	0.21313374242761327	0.14421884608025737	0.0028651317799761843	0.1617135956238187	0.0	0.6746657392170353	0.7376072482228122
35	0.4616856253414787	0.14287512414414147	0.17101512462812382	0.006904862171103671	0.21751926371515226	0.0	0.6776741730853023	0.7348662731709514
36	0.20443030273811205	0.22755625166827698	0.41842688393656735	0.0028385326189771685	0.14674802903806636	0.0	0.6803544521086957	0.739384190014663
37	0.4325307667209936	0.18797114303275583	0.3372022905919055	0.006513144700419931	0.0357826549539252	0.0	0.6795447592960634	0.7336875116503854
38	0.1972083927551554	0.30440768252913575	0.2823854135742972	0.0029360281854326057	0.2130624829559791	0.0	0.5986236514956146	0.8116265960476112
39	0.33213820748928685	0.28884763605984404	0	0.004820485287869903	0.3741936711629992	0.0	0.5829441071013656	0.8144894819686793
40	0.43835035215825785	0.18388561156922004	0.14081756456268793	0.0031203632727997022	0.23382610843703455	0.0	0.6828418427440718	0.7314347084015476
41	0.49866444463484505	0.1660261621016911	0.2959470607846229	0.002557705771660472	0.036804626707180405	0.0	0.7070555951451186	0.7084766003045014
42	0.44037061638422165	0.23700305124813903	0.10940226149097322	0.0032410078722063056	0.20998306300445985	0.0	0.6768964917006164	0.7372657327000491
43	0.49876836471286123	0.18963569447963663	0.1082010600923711	0.010089883009245633	0.19330499770588533	0.0	0.6757207286068619	0.7369102782623476
44	0.32298747977326075	0.3094049120765909	0	0.005106336507672773	0.36250127164247564	0.0	0.5968053653324267	0.8069269385308756
45	0.49279860159261973	0.32364660011963925	0.06696419203731084	0.015726848534439092	0.10086375771599117	0.0	0.6665949039871721	0.74493779080125
46	0.3891275275966949	0.1563196057813964	0.19230740666607163	0.008921802358967846	0.25332365759686926	0.0	0.6606550372361725	0.7522605778012466
47	0.43036267421412333	0.21249324935139574	0.25366465099816127	0.0023470639759492723	0.10113236146037033	0.0	0.686261119663597	0.7273095749646417
48	0.47235315109116055	0.15929741180607865	0.23033429523964014	0.007743376327338279	0.13027176553578243	0.0	0.6763543566361061	0.7364675713598999
49	0.1570537370631214	0.22035427289335058	0.44217572949253137	0.0029850773512562355	0.17743118319974036	0.0	0.6571529604944201	0.7574528933078554
50	0.2604954895549632	0.26592795145903575	0.32667851610151677	0.0032164274380829766	0.1436816154464012	0.0	0.678223445116839	0.7470982134576386
51	0.1757357287804175	0.20452676466767758	0.49213475407171275	0.00249775327097861	0.1251049992092135	0.0	0.6516624396159042	0.7582615709379236
52	0.4350226859977856	0.24441929824991443	0.284852736513165	0.0023584391063732496	0.03334684013276165	0.0	0.6926877267528286	0.720871986265409
53	0.2563096364485026	0.40134135937507964	0.1340915100820923	0.002843153790049144	0.2054143403042763	0.0	0.6169493326179631	0.8082717314006174
54	0.2927601360491106	0.4150823215694814	0.029293538487821628	0.0033846292799011362	0.25947937461368525	0.0	0.6135925195634437	0.804983334301504
55	0.5421478586981411	0.11518570506705672	0.04149393611997813	0.011552697723786712	0.28961980239103735	0.0	0.6636564950745512	0.7529688612088973
56	0.39749416178697594	0.2933342232705337	0.21475602546580336	0.0023063529651287077	0.09210923651155818	0.0	0.6795209691314955	0.7371531234778679
57	0.41393662561179995	0.37236858623246905	0.11069705272403677	0.002555538177286285	0.10044219725440791	0.0	0.670303462623633	0.7464939785781043
58	0.33728167071284954	0.1281668977535578	0.37653178714838514	0.002137216284849436	0.15588242810035804	0.0	0.6794879259207026	0.7337104317435896
59	0.13647344625462354	0.291219305446036	0.30284289464339653	0.027103846686584367	0.2423605069693595	0.0	0.515488960631041	0.8591768651743303
60	0.3400413017235529	0.1897037292757982	0.41329163469950575	0.002490185967979888	0.054473148333163336	0.0	0.6936445534208532	0.7200883785765114
61	0.07546000326495705	0.33800980946962955	0.3304274420614163	0.006382990329215439	0.2497197548747817	0.0	0.5684012627758994	0.8313098156448726
62	0.3967310213648704	0.21319910236018963	0.2380540781148638	0.0031055335580445673	0.1489102646020316	0.0	0.7020073222906712	0.7164979085368762
63	0.5308548945219423	0.20755885075972258	0.08851066298672634	0.0029857967742824543	0.17008979495732637	0.0	0.6799914781262439	0.7342821938341696
64	0.4349767287408315	0.3206964429666509	0.1331932974019115	0.003140357550619544	0.10799317333998666	0.0	0.6966394272584339	0.7214590220694904
65	0.4842262931393193	0.32139527098772974	0.0843318495707375	0.015578472216985068	0.09446811408522829	0.0	0.6487664381710978	0.7606079835368013
66	0.46261822135321407	0.224395553487932	0.03201959610966792	0.006802111066195854	0.27416451798299024	0.0	0.600158264254925	0.8009338490519735
67	0.3169675668023062	0.2175115349982768	0.2667715549544261	0.0030240362199495862	0.19572530702504132	0.0	0.6830100825858488	0.7406532626223734
68	0.45711132441273744	0.25981215550362363	0.009772980512850273	0.0039467960932489015	0.2693567434775398	0.0	0.6526997805184869	0.7572081722699473
69	0.5350207336096527	0.16688883893242454	0.02893644915317781	0.004201127850374291	0.2649528504543707	0.0	0.6610537391352242	0.7537969120344278
70	0.22603592652953564	0.2796877145758389	0.44095702540074844	0.0022411476637326493	0.051078185830144306	0.0	0.6534780551975732	0.7578472635126327
71	0.3712315499188095	0.33770413554820033	0.2041773065143542	0.010961288523448602	0.07592571949518727	0.0	0.6211264924745167	0.7850330339667353
72	0.4531736727413521	0.08443176855989107	0.30699037005467067	0.003141959960500265	0.15226222868358585	0.0	0.6917801099019701	0.7223754551100496
73	0.223791263975071	0.3782386288679993	0.3497746383656374	0.002259386961692179	0.04593608182960015	0.0	0.6382358496138025	0.7774996154831858
74	0.4473759678360606	0.14268066100848903	0.14179001851602427	0.00314133090992848	0.26501202172949767	0.0	0.6765305909008528	0.7362095264392754
75	0.26054521018803034	0.2523361276512842	0.08878769842297075	0.044180489671714666	0.3541504740660001	0.0	0.5852272328137224	0.8211778674632864
76	0.3103884698412601	0.06355175126435413	0.5222883803314301	0.0025010492683068745	0.10127034929464879	0.0	0.7099068273294267	0.7050561041592008
77	0.44089863760259695	0.18947957594139705	0.19121299421567006	0.0030368914820649885	0.175371900758271	0.0	0.7149674101644841	0.7015992117185712
78	0.016619262189081448	0.5382529797823695	0.2140168511370319	0.04081193581875793	0.19029897107275912	0.0	0.4149769971806444	0.912735120407025
79	0.1418289429898455	0.17924231483576986	0.4990873283511162	0.015479517001573878	0.16436189682169464	0.0	0.6807128884309235	0.7340267464336111
80	0.3605441622542941	0.1876300470792978	0.30763730966540337	0.0024940777472621505	0.14169440325374266	0.0	0.6579627303059075	0.7534072258499482
81	0.28427800796724784	0.25463443280751547	0.27802572734426495	0.003361306174481396	0.1797005257064904	0.0	0.6656199804977017	0.7579228815039666
82	0.3485810206524538	0.3517288555828576	0.02522461004936641	0.0034781648452237683	0.2709873488700984	0.0	0.6393828064772831	0.7782682623563124
83	0.4851523982467944	0.1319653536350096	0.2414019701191945	0.0023856250666790153	0.13909465293232237	0.0	0.6899874465789959	0.7240645308609557
84	0.08435668987643746	0.25176655554003347	0.29238905814829436	0.007216084491000567	0.3642716119442341	0.0	0.5457850587568628	0.8437128932921397
85	0.24326365738740025	0.33488182970703706	0.286991278497658	0.0026078250856643205	0.13225540932224025	0.0	0.6118479070721804	0.7990240530952634
86	0.11465866122780163	0.15912334486289711	0.3432569419986664	0.015454496706536177	0.36750655520409864	0.0	0.50411743847284	0.8631284379657388
87	0.50006680579268	0.19564548731642045	0.16486009978362262	0.008019643005320586	0.13140796410195626	0.0	0.7115214680376736	0.7021984956767583
88	0.21348585363239184	0.357056187992657	0.29000929340221443	0.005345387633190271	0.13410327733954638	0.0	0.6330319588320333	0.7897958056013196
89	0.3785319584740965	0.19301924393850015	0.337258204368731	0.002544976601189921	0.08864561661748235	0.0	0.6694991201833811	0.7424334483626522
90	0.2554485331441298	0.3643514988194346	0.24313998434282938	0.003199985160855226	0.13385999853275085	0.0	0.6192006432185998	0.7976187678181633
91	0.263883545793735	0.3049108473818756	0.2316545803484399	0.0028818705889905724	0.1966691558869588	0.0	0.65105417310519	0.7767831823202616
92	0.08719926751037173	0.19775609905298122	0.5320644599076028	0.01154616113487688	0.17143401239416742	0.0	0.551104263323145	0.8388940438584684
93	0.19571785902936345	0.1083175606763667	0.5419473121225474	0.003724654485854749	0.1502926136858676	0.0	0.6654850411997777	0.7465847874456958
94	0.37163810223260685	0.22503901856308217	0.3684370620396896	0.0022550002186382785	0.032630816945983104	0.0	0.7017240840794855	0.7127868811996
95	0.5645039210135377	0.11850498683400515	0.1751148281088991	0.008509434903457564	0.1333668291401004	0.0	0.7112576505264673	0.7069903546229752
96	0.376777480176964	0.07261180894578312	0.38837788377872895	0.0024950693456504097	0.15973775775287355	0.0	0.6994774545831245	0.714211631454618
97	0.37053363354023544	0.2488894691274669	0.12920540996617685	0.0028847290052582642	0.2484867583608626	0.0	0.6679214954774575	0.7519636114141894
98	0.19272152857786584	0.3084476406090859	0.26480389858317493	0.0029595895707108387	0.23106734265916254	0.0	0.5366871434550344	0.8476299545051761
99	0.23979562097289794	0.4369975282122729	0.09199757294959261	0.0026305625484785125	0.2285787153167581	0.0	0.4295095610424299	0.9031589187917298
100	0.4047201449100713	0.13379826773490353	0.26336964136708385	0.004492346819760679	0.19361959916818072	0.0	0.684093458115882	0.7297528079277921
101	0.13417073204076513	0.35045643820930156	0.28263427025529547	0.00287422745731129	0.2298643320373266	0.0	0.5917391850014422	0.822203196887325
102	0.48171398365602003	0.09029891721708562	0.19009694314187128	0.004566303065456967	0.23332385291956612	0.0	0.6663673995228179	0.746386690298751
103	0.4778059450788492	0.10632585856231595	0.21504996018102127	0.011691867111780847	0.18912636906603264	0.0	0.7011784622108963	0.7125736958004903
104	0.3715766098024715	0.2052825523459288	0.10955797697813738	0.0030958164178271365	0.3104870444556353	0.0	0.533531590649401	0.8458223843125835
105	0.36694091237944115	0.21292380717292403	0.25517457916829533	0.0028865194395413596	0.16207418183979805	0.0	0.6336104374184921	0.7739615822457616
106	0.507435939765612	0.3322666757574436	0.049643372580581394	0.012970113758206486	0.09768389813815645	0.0	0.6671433560721546	0.7446879191877074
107	0.35932043347147347	0.26933761353439034	0.09691647164298531	0.0033285173480502766	0.2710969640031007	0.0	0.6505833292635376	0.7670802294768927
108	0.49207820874842845	0.35826242496307964	0.0167529613747742	0.002939729654596652	0.12996667525912114	0.0	0.6428197834540526	0.7659749158114751
109	0.39343193863469206	0.2678948152563399	0.15615394338141117	0.0029478489595857475	0.17957145376797123	0.0	0.6833836889289796	0.7365968595389223
110	0.19613214204475968	0.2050977976129224	0.35110911937981426	0.002849427035571803	0.24481151392693182	0.0	0.5898695622008943	0.809459196351203
111	0.3073358903581495	0.36877948947747224	0.2916710225989344	0.006921564447576138	0.02529203311786763	0.0	0.6725030234520964	0.749416674917892
112	0.46081738434507313	0.1994138279915045	0.03900838944165249	0.022801226234139844	0.2779591719876301	0.0	0.6303582759917341	0.7760128691565469
113	0.4047720286794424	0.07235075226688381	0.37201772270931954	0.0040719938032775585	0.14678750254107675	0.0	0.6815179487421508	0.7321030886581641
114	0.2605501871506846	0.27309545940600327	0.27002224820934884	0.019448171178749477	0.17688393405521377	0.0	0.5753364367616427	0.820641648064524
115	0.35366643048414625	0.11444220452510843	0.22695949508353952	0.003399772511500044	0.3015320973957058	0.0	0.586491059776902	0.8094210203703828
116	0.39732277532639	0.27113858596001034	0.1560289215231902	0.0026498684283492477	0.17285984876206031	0.0	0.6806775947214461	0.7382537469100057
117	0.3923075886420828	0.2272645367709594	0.20022267478355577	0.002965324144558188	0.1772398756588439	0.0	0.6802759619917588	0.7369795808657149
118	0.3624224114789574	0.3200496591438671	0.017210419029810253	0.003918131244468338	0.2963993791028969	0.0	0.6225940191488171	0.7868882532427242
119	0.20503468313326206	0.3460135000139742	0.2582449642497431	0.002979450222094788	0.18772740238092597	0.0	0.6103227239540723	0.807784983944701
120	0.4815638693407524	0.32347796427705827	0.05878462408708368	0.013044173343656307	0.12312936895144933	0.0	0.624792046930852	0.7809636014426655
121	0.4114546621498292	0.18995741426583998	0.368984607849655	0.002432860324618219	0.027170455410057776	0.0	0.7159441708122085	0.697733691628472
122	0.2762084408214488	0.1988008159940562	0.3043891961745699	0.0029360100657364364	0.2176655369441888	0.0	0.628369134139871	0.7815172418283614
123	0.27634001092314464	0.2262227730418068	0.4373994440465808	0.0022513519947313086	0.05778641999373644	0.0	0.6671220379375402	0.7448941838732389
124	0.4266459782726244	0.2812800074930436	0.15152522340650634	0.002548024579880026	0.13800076624794572	0.0	0.6795075385234276	0.7360616937730178
125	0.34325919587853015	0.24850574625353106	0.2598045872748897	0.0034098807589991276	0.14502058983404995	0.0	0.6746392485769365	0.7446119427990018
126	0.366116186019141	0.258480352557749	0.20720684935792147	0.00501071593467711	0.16318589613051152	0.0	0.6479688682638008	0.7650644116815313
127	0.32879970167692896	0.09844102740886068	0.48392283913166145	0.002072252915551559	0.08676417886699735	0.0	0.6738645077778356	0.7403770875893796
128	0.49358202117254313	0.18851338833778505	0.11376472908343678	0.003186317598744511	0.2009535438074906	0.0	0.5677697233153604	0.8318936346009166
129	0.361865833674471	0.26771658872078674	0.1538838828772772	0.003302916229100611	0.2132307784983645	0.0	0.6269969591081264	0.7823403519572852
130	0.5134502733307496	0.1418654140991421	0.191382822066581	0.00827775508061236	0.14502373542291502	0.0	0.7140395971417464	0.6999625365625866
131	0.23605049314539725	0.24337754132109787	0.491015051772611	0.0020834881896777046	0.02747342557121624	0.0	0.6584425185852248	0.7521358107763564
132	0.4167512521095212	0.30278705661635125	0.08679034377676764	0.0032553894010183453	0.19041595809634163	0.0	0.6751326914436018	0.7420335837042504
133	0.4427694072572402	0.0796999437095249	0.34708775393776403	0.0027023504686407014	0.1277405446268302	0.0	0.7024242433842663	0.7120829874378409
134	0.3459538918546835	0.26495052482917736	0.338396479103726	0.002347212073434044	0.04835189213897907	0.0	0.6700151749970319	0.7434643339542879
135	0.48196837253857533	0.15121980263442436	0.24215330665307047	0.009861221517996677	0.11479729665593322	0.0	0.7273777368684522	0.6858963459575135
136	0.1052793970901304	0.32636514167536107	0.2910089352764135	0.02919486211845038	0.24815166383964463	0.0	0.5626477776838845	0.8379660102606279
137	0.4399063031954623	0.17836375388190887	0	0.00486584951514624	0.37686409340748267	0.0	0.643399439714715	0.7650091130686937
138	0.2668519095219834	0.5347262215164136	0.026327161854478105	0.04593703568439	0.1261576714227349	0.0	0.5995198938831882	0.8203647593349398
139	0.3897233373788477	0.3917764221337218	0.013050554397322915	0.003248337811490029	0.20220134827861763	0.0	0.6321988560808597	0.7784847616743509
140	0.4255837264420782	0.2837674524807861	0.012613545575637009	0.003908632982759922	0.2741266425187387	0.0	0.6448090255897375	0.7649255424289646
141	0.3076767325533247	0.15798559430287148	0.2951008297784288	0.002677209562392409	0.2365596338029826	0.0	0.6557909788044207	0.7587522033389816
142	0.14660965454722588	0.5641637065624778	0.016122799246661525	0.05255665288386975	0.22054718675976492	0.01	0.2716671986682343	0.9644879648699981
143	0.2127708132194579	0.26576417050168005	0.41177886010441717	0.0028135159533748313	0.10687264022107001	0.0	0.622476179091793	0.7836164894307851
144	0.14781443283185705	0.27135597696941594	0.3069763516686497	0.027650760378763743	0.2462024781513135	0.0	0.49852673327509217	0.867369842457131
145	0.30886854248043655	0.15376268965449447	0.22003815653862874	0.003152743026197584	0.3141778683002427	0.0	0.6416933467889633	0.772426095260384
146	0.31916726253004485	0.27557594935009344	0.23636857725709956	0.002621567338225683	0.16626664352453638	0.0	0.6223645956008936	0.7868996987521008
147	0.40185189791946163	0.102624826872664	0.23812787691040713	0.0032268132721050224	0.25416858502536227	0.0	0.6943500313718135	0.7209990215703509
148	0.2738511025626839	0.4010408301427574	0.2725199288457585	0.0022632108521783018	0.05032492759662187	0.0	0.6383094407982481	0.7800643825199045
149	0.6136437638237525	0.272468614986088	0.02582099786702454	0.014431277394016975	0.07363534592911794	0.0	0.6565927050623814	0.7701894163215196
150	0.23152633615601784	0.34420997273785653	0.20827243983655291	0.0031670988405345804	0.21282415242903813	0.0	0.6363391745619896	0.7947883663620781
151	0.126619585315625	0.39927225766433067	0.12937411844811436	0.006275559132814285	0.3384584794391157	0.0	0.5093473311776456	0.8742475563858748
152	0.31489159507896214	0.355313301006173	0.06273861258413298	0.0038676636051212104	0.2631888277256107	0.0	0.576832953473687	0.8219808848938491
153	0.350543110654493	0.3377485362419078	0.07489134757374573	0.0029808957925306525	0.23383610973732286	0.0	0.5260519835224138	0.8500644039643493
154	0.4115125373207883	0.28422589301086737	0.18565683922824094	0.002706362206834894	0.11589836823326842	0.0	0.6600259553560209	0.752565995796554
155	0.30891541171962883	0.22890750655271752	0.4259624376876861	0.002410550648706731	0.03380409339126075	0.0	0.7216612953666377	0.6948498939119411
156	0.042079955158841026	0.4070113901293756	0.1766469902897062	0.027675786240454834	0.3465858781816223	0.0	0.43866253282274426	0.9033121872867645
157	0.40030532329877544	0.23340954505311956	0.16812349997161483	0.003032805723779469	0.19512882595271075	0.0	0.684797181023745	0.7335574457793638
158	0.26814149609957655	0.3412896483880653	0.14562784455370295	0.0028683353142154107	0.24207267564443974	0.0	0.6333242093140076	0.7944517948079528
159	0.1894257736960449	0.40145114189678627	0.06381525853164643	0.023176718278803434	0.322131107596719	0.0	0.5054645574065417	0.8725027439403248
160	0.47289783183794654	0.22416626059133832	0.06556209112483576	0.0034755087981199993	0.23389830764775937	0.0	0.6565619285010076	0.753762947880705
161	0.37107036857677517	0.34151004705165455	0.2619854892867612	0.006517349687720897	0.018916745397088156	0.0	0.6753979592323827	0.7411910025565452
162	0.130444448634509	0.16010678114466717	0.4874856103272037	0.006354283555756895	0.2156088763378631	0.0	0.6407918344196621	0.7675884121288274
163	0.08572545114769192	0.3803184861016114	0.3199491618608101	0.00676943452894547	0.20723746636094106	0.0	0.5806740203731329	0.8266812411727397
164	0.33347649866914625	0.27421499191726284	0.24073363637608916	0.0030557676303566545	0.14851910540714516	0.0	0.6668888501045935	0.7534786980660144
165	0.12219946120753203	0.38044369156911995	0.26837028611233366	0.006189712866050675	0.22279684824496368	0.0	0.5858903330950059	0.8289656464739109
166	0.3127232386614101	0.49296039224131133	0	0.0030432139189434854	0.19127315517833512	0.0	0.5869510243576563	0.8178655584888121
167	0.4004057504166954	0.3607199587321148	0.11022184883054113	0.0030064747933948198	0.12564596722725385	0.0	0.6665966667169885	0.7510979368214823
168	0.2507998222142694	0.32676122641018096	0.25388679358408694	0.0027145759009986844	0.16583758189046408	0.0	0.6251441912274814	0.7930350369603346
169	0.34281759720046256	0.24696134703089603	0.28324292449225796	0.0025222458443605674	0.1244558854320228	0.0	0.6495512242770825	0.762526291570469
170	0.3905135000233327	0.25856642322835804	0.18736098435522605	0.0027358096771238965	0.16082328271595925	0.0	0.6919727336675484	0.7287782072642038
171	0.3972225426373933	0.057159658816255426	0.3810221568114467	0.002746885485332635	0.16184875624957193	0.0	0.6915850044750519	0.7222757007215221
172	0.34100552285524693	0.18602609226490588	0.31486262973015167	0.013948160454809688	0.1441575946948859	0.0	0.6735371623456977	0.7416346973228032
173	0.3278745793224504	0.2804917865715125	0.21261997619427778	0.003059210999102556	0.17595444691265677	0.0	0.6765052897882826	0.7496420658121823
174	0.44056953053704173	0.4042787134815208	0.020227037087465125	0.01369091724006949	0.12123380165390284	0.0	0.5896779177871923	0.8073928727423244
175	0.47230883131873447	0.15642343949518248	0.33147410094185226	0.0019859244218434543	0.037807703822387406	0.0	0.7012144771638436	0.7140464003559824
176	0.256202108015951	0.2863450910768891	0.14878576978761052	0.015996038546838225	0.2926709925727112	0.0	0.6237712515502625	0.799987502555642
177	0.26405549446873755	0.11721873465268072	0.3055472318153991	0.01806528722493116	0.2951132518382514	0.0	0.6315899612812709	0.7784816359135646
178	0.357318942005338	0.2029606198199684	0.03610125621959554	0.04403724846706099	0.35958193348803713	0.0	0.6263175007163421	0.783001805432234
179	0.3276673304213362	0.44772260259830565	0.17441581256785532	0.006446689799516873	0.04374756461298588	0.0	0.6708634758012988	0.7584405341304161
180	0.21588886845316038	0.3993464160880091	0.10513375999752358	0.00322278543440695	0.27640817002689994	0.0	0.6004788924871692	0.8249470186130667
181	0.5231888312401589	0.23505233300315573	0.06821114342395235	0.006360026813827203	0.16718766551890568	0.0	0.6562229696639064	0.7562688393028713
182	0.23560820462383406	0.23555874983517786	0.33816486529508294	0.002894049078233854	0.1877741311676712	0.0	0.6020721519786867	0.8007261360676943
183	0.3360279816754174	0.22092632792268754	0.2675713226858337	0.0028494792724693438	0.17262488844359195	0.0	0.6835858374948971	0.7375801596751222
184	0.4490121409788919	0.29100687997543884	0.031673512462062	0.0033114147801556284	0.2249960518034517	0.0	0.6319277563380481	0.7745640978231777
185	0.49261713237820287	0.06163763013067265	0.3338909072525859	0.0032959684682556454	0.10855836177028293	0.0	0.7159965743835497	0.700672654845644
186	0.09337733642768632	0.19629314702316303	0.18782134240359633	0.04845875548457569	0.47404941866097866	0.0	0.46108049284287295	0.8880257113129806
187	0.40331303567768667	0.3283756444762391	0.001326639381345598	0.00329473437310434	0.2636899460916242	0.0	0.6086085775673133	0.7936943445213472
188	0.45653503160569014	0.08936349629332446	0.33784162242278215	0.002656470714433913	0.11360337896376932	0.0	0.6958663368191003	0.719231608875845
189	0.4923047051170142	0.2917067050644644	0.09863803258006147	0.002782934422918419	0.11456762281554159	0.0	0.6788003749541476	0.73382597556839
190	0.4632348061368514	0.1119747893080961	0.208388509229094	0.0032163054805977	0.21318558984536087	0.0	0.7061078040692583	0.7077957918998014
191	0.3331639403958169	0.36794981696001033	0.2627479896831632	0.007901661326065889	0.028236591634943554	0.0	0.6842902522025448	0.7395372403624154
192	0.4384841232585097	0.28588306169996447	0.05794968690031189	0.003271586216712304	0.21441154192450168	0.0	0.6429960555258983	0.7658949765824264
193	0.17367966425729603	0.23629715873809745	0.34955788364447865	0.0034243589500714193	0.23704093441005641	0.0	0.6171655696456404	0.7937794212645348
194	0.3129615671289007	0.23580046918447925	0.20330966492594296	0.0033621872606235744	0.2445661115000535	0.0	0.6361245285225317	0.7791286845936258
195	0.3252540646534054	0.1789345686775762	0.19972663925050838	0.0029711154654434233	0.2931136119530666	0.0	0.6217850852185624	0.786287601934764
196	0.36335578235918486	0.23135570920738036	0.12896225059065547	0.0035535269066039412	0.2727727309361754	0.0	0.6547006068537469	0.7621309663695267
197	0.31176153365266057	0.2831498305814224	0.28074148372231084	0.002984422044931492	0.12136272999867467	0.0	0.6945832468259031	0.7328774824140976
198	0.3674778527516735	0.3629162159553945	0.13261241613190494	0.002813349083232761	0.13418016607779423	0.0	0.5132414025336879	0.8582200958409035
199	0.28258061689072894	0.1344509481251006	0.2450605978137281	0.014816879756036553	0.32309095741440585	0.0	0.5498717958585743	0.8347672394235246
200	0.5175678961623604	0.07228318799524026	0.2966827026500391	0.0039038181237907926	0.10956239506856949	0.0	0.6804551612288157	0.7400554006988034
