Column	Adipocytes_SRR1296133	CD4_SRR1422906	HMVEC_SRR2776477	M1_SRR2910670	M2_SRR2939149	P-value	Pearson Correlation	RMSE	
54	0.2908247659992461	0.27954038011353566	0.3402249087647339	6.273356412906576E-5	0.08934721155835526	0.0	0.5944941344729672	0.8038680144645737
55	0.39411368882841974	0.15135065734341255	0.4069824182736149	3.294672007967931E-4	0.047223768353755885	0.0	0.6416442848823652	0.770425009238638
56	0.38962197546786653	0.12024215397230406	0.19426276635308354	0.0016750358216082938	0.29419806838513757	0.0	0.6265581171039587	0.7789114753791985
57	0.4437945674375178	0.05489863451866849	0.4201471230663895	7.533212775811687E-5	0.08108434284966622	0.0	0.6311092944746184	0.7900965756625881
58	0.25648903486765	0.3797668260311451	0.16084593272470202	0.0017545442555089662	0.20114366212099388	0.0	0.5887692967358463	0.8213112682846171
59	0.26375500336847324	0.29716443337016846	0.309796245769199	2.5831820904218265E-4	0.129025999283117	0.0	0.5986155616561009	0.8035332496373033
60	0.07381163749651691	0.3198163770993433	0.5338695455265056	0.0012489068164294873	0.07125353306120476	0.0	0.7410209845737044	0.6796516772177769
61	0.41362077380629436	0.22496252523805113	0.1259101729714477	0.0015262013638729496	0.23398032662033388	0.0	0.6465646519407916	0.7635476185258548
62	0.38979052545087156	0.2770577118759783	0.15791598052939823	0.0017325500379358637	0.17350323210581606	0.0	0.6431321156684113	0.7680534809240117
63	0.24950217868576738	0.33994687701554804	0.15987389290388923	0.004811072523412329	0.24586597887138295	0.0	0.5890410723428766	0.8212635149083656
64	0.4227232302467387	0.08527285869581615	0.43275752980985305	3.6418657067790187E-4	0.05888219467691427	0.0	0.6425279990755511	0.7762467216256226
65	0.321352537529795	0.2438681994603197	0.31370131366757487	0.0027907352821551767	0.11828721406015537	0.0	0.6098389977551797	0.7924154798483305
66	0.3202454726667118	0.27874555114360977	0.13653575976274976	0.001586392848924357	0.26288682357800436	0.0	0.6251672761047664	0.7890215571764275
67	0.2306303314245265	0.2824574481518036	0.35157412281835093	2.597500616784238E-4	0.13507834754364045	0.0	0.5748034414667109	0.8187081527027156
68	0.29630506569783943	0.3323208616070913	0.3392459725780734	0	0.03212810011699585	0.0	0.6040076957539291	0.7970077560762775
69	0.07605805458717715	0.06680829563634288	0.5264375991527253	0.0010741475162618808	0.32962190310749295	0.0	0.679273998480974	0.733620943655496
70	0.22530201772945999	0.3431708444818106	0.1417028302326031	0.0016619027842631113	0.2881624047718632	0.0	0.561868823984917	0.8390605874160616
71	0.16085187927499464	0.5322795122255694	0.18745336902158363	0.0029816830371451088	0.11643355644070726	0.0	0.4912300953721596	0.878626929258774
72	0.4394314264556925	0.29497877337931433	0.2594252868840508	0.0018778369760482712	0.004286676304893994	0.0	0.6279049031850649	0.7788322854390184
73	0.04977869764836697	0.4504389739414378	0.09986029012266866	0.004959364503420178	0.3949626737841064	0.0	0.44012645276562357	0.9042749048351311
74	0.4076605294107521	0.2893259160532215	0.1137305759230319	0.0016824093702590718	0.1876005692427354	0.0	0.6488747287313634	0.7629938342234776
75	0.08741596671043211	0.042150580308963556	0.5080742349892338	0.0019476064346923862	0.36041161155667806	0.0	0.6355935886448423	0.7716925888494357
76	0.03166140483201949	0.17684176813925057	0.33945730093154636	9.837749141246054E-4	0.45105575118305896	0.0	0.5681639746332239	0.8254912917688322
77	0.2440317306589204	0.2358558821065164	0.46491768414981044	0	0.05519470308475283	0.0	0.584749572254931	0.8127424439892225
78	0.40488686113660954	0.11883017390007439	0.41916665860093366	3.573940841808408E-4	0.056758912278201616	0.0	0.6426359138212457	0.7719067366546604
79	0.3653543581813238	0.18758281404097016	0.35240870326253215	8.029994437242546E-4	0.09385112507144976	0.0	0.628528591288215	0.7776287405501701
80	0.47201303703120073	0.2052588757952136	0.11076624590597142	0.003205052065447356	0.20875678920216692	0.0	0.6315182467905949	0.7755661645759836
81	0.2328311780871531	0.2842691042727801	0.3924208329304928	1.421710104573141E-4	0.09033671369911658	0.0	0.5619266021361757	0.8267389838480638
82	0.6148359713371642	0.16024503888519082	0	0.005536290645313598	0.21938269913233144	0.0	0.6354535743712602	0.7956840601443455
83	0.33486541242531503	0.22875131036094984	0.28760652333387327	0.0018324178526354963	0.14694433602722629	0.0	0.6157469104381537	0.7881164762923288
84	0.2654629438016913	0.29597052440454086	0.40612943217672315	0	0.03243709961704476	0.0	0.5835592864290748	0.8118375848633316
85	0.10971413188246837	0.033647423902885394	0.7143374796393033	3.133300038415529E-5	0.14226963157495887	0.0	0.7137846635638159	0.7126198405855773
86	0.35949638368194387	0.17846608490050261	0.2007242015798409	7.693592921107417E-4	0.26054397054560197	0.0	0.627904087175388	0.7794389304718002
87	0.06077883158534037	0.35095486740499776	0.5261935376357673	0.0013247665860657667	0.06074799678782881	0.0	0.7476233887205748	0.675394459882084
88	0.49955803335565596	0.08638255830653191	0.2800430327432322	0.0016748419909189268	0.13234153360366097	0.0	0.6508077163534032	0.7664267796844065
89	0.4243151867603994	0.34839488957791864	0.026284883854139462	0.001837511534047878	0.19916752827349457	0.0	0.6538734395319564	0.7586147144450182
90	0.39804899598474525	0.06890131457950309	0.3636085649891841	8.386615236601462E-5	0.16935725829420162	0.0	0.6268270034991795	0.7825347408697444
91	0.4214118261033239	0.06699265227797228	0.10125572841171927	0.0015349830681701997	0.4088048101388144	0.0	0.6368577504778691	0.7705433095111336
92	0.3499964664104344	0.06281854141231646	0.36916243029042484	0.0010913772581397118	0.21693118462868455	0.0	0.6186490452234955	0.7867243241325248
93	0.5058604399588315	0.16531000335181412	0.012830176635703638	0.005050674811144629	0.31094870524250623	0.0	0.6445645686323627	0.7667715564682127
94	0.641874325572119	0.041580951435758566	0	0.002245306262158932	0.31429941672996353	0.0	0.6348050213727527	0.8107447905684195
95	0.22692017600887582	0.2813163659151163	0.3209342761934342	0.001896294281230492	0.16893288760134317	0.0	0.556740341072506	0.8314182603560295
96	0.22894694842684865	0.39618769004144816	0.24331801292966318	0.003858144569058611	0.12768920403298137	0.0	0.5605339387879753	0.834573656902264
97	0.3977158894886838	0.2989955334575421	0.12709412738020637	0.0044674750348203465	0.17172697463874734	0.0	0.6423739411248037	0.7687589399559699
98	0.49347866639127447	0.30990425421052836	0.12684549602816927	0.0017355122689733816	0.06803607110105453	0.0	0.6329213837101351	0.7752686867414387
99	0.2809030439371332	0.04534600396580018	0.4768619745382986	9.194877704517205E-4	0.1959694897883162	0.0	0.5853013967797088	0.8180033780108233
100	0.08409426455486148	0.2875585647739732	0.3976208046490951	0.002908416671257803	0.22781794935081245	0.0	0.5964768155450073	0.8069554939515708
101	0.38947053242494	0.17895212595560503	0.2980583148516841	0.001924183944875049	0.1315948428228959	0.0	0.6301187117651226	0.776085617211139
102	0.4545998261661556	0.24777407278406943	0.0865329870054862	0.0025133022714875944	0.2085798117728012	0.0	0.6295834668002491	0.7764586909863141
103	0.06138087658537754	0.3380187942911423	0.23736165752592833	0.004031071594377253	0.35920760000317464	0.0	0.5182743809422917	0.864163237449514
104	0.19286097264838073	0.3099343688229656	0.3992507984612503	1.8583849499752118E-4	0.09776802157240594	0.0	0.5338132832899417	0.8453232032260716
105	0.4750913926527261	0.34603337863550454	0.08118115616636604	0.0019277205056023152	0.09576635203980097	0.0	0.6358664822925658	0.7714852595489161
106	0.45754259319177293	0.3142308579616037	0.10620691812611742	0.0017610508055991728	0.12025857991490672	0.0	0.633643645339159	0.7731335435980102
107	0.4593915972599413	0.10865959124794548	0.10610400950432326	0.0016639755677527862	0.32418082642003715	0.0	0.6472736294566332	0.7621376883946318
108	0.19648378665212696	0.2848794609532779	0.3459035521147608	4.67779135869458E-4	0.17226542114396481	0.0	0.5271436613570715	0.8494748752459778
109	0.3849364353356279	0.328719791399395	0.1652333417420116	0.0017704348050873605	0.11933999671787808	0.0	0.6327732170502326	0.7764284883220139
110	0.5258546396652817	0.11796698452065839	0.30938644075826877	2.9438370534113094E-4	0.04649755135045008	0.0	0.642257281029334	0.7815248866766308
111	0.15094727495054652	0.31100923615914267	0.22011488043876004	0.0014744326248311234	0.31645417582671964	0.0	0.5202925552112341	0.8606912810116556
112	0.35181961543980866	0.06600846112751041	0.5025001204830396	2.3303585691737783E-4	0.079438767092724	0.0	0.6156941937253516	0.8014140349448922
113	0.13025117824815904	0.30426831755686223	0.31991219436442514	0.0013147551724653603	0.24425355465808826	0.0	0.5481123875528637	0.8407206864046755
114	0.4372131625100663	0.11115690189578879	0	0.0029525917063465555	0.4486773438877983	0.0	0.6329641017327472	0.774185359965608
115	0.15353377284447864	0.3394017536864331	0.3426656052887895	0.0016236712012052078	0.16277519697909357	0.0	0.567717528454308	0.8274274777353178
116	0.4210722104328631	0.1586826831808425	0.3806816265950049	3.3941858926442927E-4	0.03922406120202518	0.0	0.6430943287578181	0.7697904659517307
117	0.4925486835273958	0.3343141265741681	0.01184143400067106	0.0017918331319829227	0.15950392276578212	0.0	0.6339311808352777	0.773780287223529
118	0.3082247951795817	0.2684109116347354	0.38055369803056593	5.614215664331972E-4	0.042249173588683776	0.0	0.6089148986334035	0.7927627891198814
119	0.3414284534535968	0.1418793024577478	0.3305638992410763	0.001899628596548509	0.18422871625103066	0.0	0.6119736087069556	0.7904215875178631
120	0.48595967058859324	0.027300034066578455	0.2232160530065569	0.0014189165617511657	0.2621053257765202	0.0	0.6520660730164325	0.7623355759758621
121	0.19983698330302951	0.022608966843868712	0.45051495858877	0.0013670883399503765	0.3256720029243814	0.0	0.5036507976254846	0.874281805376672
122	0.1298182804357039	0.513467401540929	0.022841523440598036	0.0012841570876299484	0.33258863749513917	0.0	0.4714678834842301	0.8916658233112593
123	0.36508228605531834	0.03216196633845214	0.21496813751279886	0.0016670661552848523	0.38612054393814593	0.0	0.6137406871223845	0.789042618198756
124	0.18492122765139965	0.149889590203132	0.4415544793643057	0.0013119522846850092	0.22232275049647765	0.0	0.5164529357714148	0.8598012552796805
125	0.20525301809654894	0.22084139256355398	0.43101405821233135	3.1367644811682645E-4	0.14257785467944886	0.0	0.5474836020543977	0.837419524910137
126	0.35086245403492605	0.11226231484025373	0.35166282253903347	0.0010468713534784698	0.18416553723230822	0.0	0.6288843716939206	0.7772409556302702
127	0.6931510492276753	0.038474691760545396	0	0.003132620398234291	0.265241638613545	0.0	0.6375630393470689	0.8267864209013811
128	0.09870781590556985	0.25876943013082143	0.48523522342148623	3.925114411173206E-4	0.15689501910100517	0.0	0.6047836860460831	0.7960584543779414
129	0.2202023971443634	0.27762878980954325	0.37617719227647406	3.6397796241393693E-4	0.1256276428072053	0.0	0.5594626167973678	0.8284364913094971
130	0.2674362382894421	0.643743688388231	0.08155417886954987	0.0026632716832452486	0.004602622769531824	0.0	0.5781751753151876	0.8278677358527553
131	0.3369953430523121	0.2601413388443475	0.18808491301852717	0.001663573851028735	0.2131148312337845	0.0	0.6200938559589225	0.7884282293843986
132	0.08964787485264142	0.6257011819543371	0.0289984157723702	0.004534149534684448	0.25111837788596675	0.01	0.4102219903881102	0.917370908561654
133	0.4221236873621732	0.15330155355702998	0.10016353966747478	0.0017443849743965616	0.32266683443892547	0.0	0.6393683435807056	0.7684946669716002
134	0.3985218794458267	0.30907048964018413	0.11497920707702239	0.0016870702425850345	0.17574135359438178	0.0	0.6500337173875288	0.7631940609912339
135	0.19632138322284018	0.3628802421762065	0.3313435098827358	3.430612380868676E-4	0.10911180348013058	0.0	0.5352715805158085	0.8453276785436401
136	0.11486066549796496	0.051513809001476514	0.5685158232891567	0.0013467084262811827	0.2637629937851205	0.0	0.637132059083198	0.7732728564106562
137	0.026413164440855386	0.3901559270396707	0.2660337224964328	0.0034889030426527197	0.31390828298038836	0.0	0.5313202114183868	0.8577249637933768
138	0.15929372644056913	0.1386764482480165	0.5905150246453329	7.067148859291818E-4	0.11080808578015222	0.0	0.6793725759156264	0.7347901422612672
139	0.39090861585843895	0.031010490892889306	0.22496149454291264	0.0016271832375997686	0.35149221546815923	0.0	0.6271138691488147	0.7786926146829083
140	0.1037011588793245	0.09487123290503029	0.7298237780688197	4.7817444123210254E-5	0.07155601270270233	0.0	0.7732363590698664	0.6391882323305764
141	0.5384593677733012	0.22010379500700208	0.014437465904683023	0.002679581899896743	0.22431978941511702	0.0	0.635712037827128	0.7777119000140126
142	0.5584902300560304	0.2923932816268337	0	0.0031932246322855366	0.1459232636848504	0.0	0.6293083609546832	0.7859330201331153
143	0.43990038308160806	0.21301218672033964	0.07859691216219497	0.0015327256096097463	0.2669577924262476	0.0	0.6508613768067534	0.7589884458886672
144	0.3634653664191661	0.02197426094139899	0.4453893004289758	1.4217992305559187E-5	0.16915685421815357	0.0	0.6243551488361414	0.7886498036571149
145	0.19935547178552385	0.28986120642274843	0.3893094739485069	3.3110240118334794E-4	0.12114274544203753	0.0	0.536633047400307	0.8434128698140945
146	0.27355150217308327	0.23397459723258435	0.40088177155595484	1.4990222634622558E-4	0.0914422268120313	0.0	0.5924934501213983	0.8051993537571757
147	0.5045884970817929	0.13741358208627652	0.2561102788842731	9.868984578265283E-5	0.10178895210187482	0.0	0.6388022887460073	0.7766213369529098
148	0.5301307518462548	0.3169565217824124	0.09970440295333242	5.808575941744632E-4	0.05262746582382581	0.0	0.6413065826370183	0.7708296991668521
149	0.17933965522088247	0.5842829970872218	0.12927151672448375	0.0028024620517409643	0.10430336891567098	0.0	0.5190622769979365	0.8682423518931089
150	0.5147329904917427	0.04816402906909574	0.2853069304982986	3.0328794461651412E-5	0.1517657211464013	0.0	0.6375572853296597	0.783509015460909
151	0.27968913422833	0.5166581399160929	0.16437932841346364	0.0020898225263574675	0.037183574915756024	0.0	0.5919744608211222	0.8162178938636897
152	0.30570472224318007	0.10377621972079035	0.30232142977042237	7.085589675840844E-4	0.2874890692980232	0.0	0.6046047892199764	0.7961084776396753
153	0.03757475308871013	0.30865611001938403	0.3587937891911695	0.0011107100687809954	0.2938646376319554	0.0	0.607580202245979	0.8053484839795871
154	0.12487855913333261	0.16652275284270734	0.16511778228950805	0.005409073686755513	0.5380718320476966	0.0	0.5178620699779416	0.8579666551311343
155	0.48711258180284284	0.19566965149726415	0.2665239256970612	0	0.050693841002831856	0.0	0.6390030477451285	0.7738805988884822
156	0.21249746325185223	0.3286596341810639	0.19056916606673924	0.003318994122918333	0.2649547423774263	0.0	0.5523452628181215	0.8427242232053158
157	0.42713470060692166	0.2802321182708639	0.26381544157623604	0.0018585179406379834	0.026959221605340387	0.0	0.6227741920177181	0.7826496806898247
158	0.31775789052193837	0.3322805481770404	0.28680607354642984	1.4690859046348E-4	0.06300857916412785	0.0	0.6062875027750683	0.7961708241012349
159	0.0878402052354598	0.6513341384876854	0.04201007979117314	0.0057821792062735435	0.2130333972794081	0.01	0.4096834301251785	0.9178459254398537
160	0.5633418369860792	0.1724965258087623	0.1001839396058793	0.0018500556646676544	0.16212764193461152	0.0	0.6438980106814807	0.7750087424040998
161	0.2796142095276763	0.1169214268629008	0.4480804472079828	0.0010063846254168237	0.15437753177602337	0.0	0.5902606384225548	0.809889934419101
162	0.5245011854412298	0.10757947124330881	0.1792194808990641	3.2942519449410067E-4	0.1883704372219031	0.0	0.6381772812722037	0.7774347030303357
163	0.279175037860182	0.33198521709947	0.26174274850829743	0.002978896538188914	0.12411809999386154	0.0	0.5959648618414128	0.8072222467066701
164	0.543400129867481	0.35058995262460313	0	0.002387674700634333	0.10362224280728154	0.0	0.6256640260073635	0.7863585730172946
165	0.2518677812398273	0.22475077365767174	0	0.0045901026286116735	0.5187913424738892	0.0	0.5526303227876409	0.8353376192108524
166	0.19522908522768748	0.4627469814549714	0.14129806567377073	0.004228833262939995	0.1964970343806303	0.0	0.5430079095836997	0.8551311637229473
167	0.43054291706108444	0.2590943616002713	0.19068859486432096	2.0556166852200348E-4	0.11946856480580133	0.0	0.6286230974585758	0.7771845327276885
168	0.4216357840397006	0.3143774610341183	0.06095986339964935	0.001629559898587065	0.20139733162794468	0.0	0.653708186679764	0.7586683189833573
169	0.3542067911911297	0.19002127521570988	0.3531104366582529	9.455881649225804E-4	0.10171590876998503	0.0	0.6288616214127035	0.7771056772175264
170	0.26924936452541826	0.11946995256688508	0.3028796054363647	0.0022784383918953966	0.3061226390794366	0.0	0.582156267856465	0.8128003568963051
171	0.34088464084915976	0.22849514606265253	0.2718933856869381	0.0013166013488696154	0.15741022605237995	0.0	0.6224177853421687	0.7833256327024768
172	0.21658494430989725	0.33501618933788	0.23022843659512393	0.00394568374050014	0.21422474601659872	0.0	0.5583583102576222	0.837040335421987
173	0.3119065327404641	0.21619156761276892	0.41546397664214824	4.94417696326437E-4	0.0559435053082924	0.0	0.6058319056929221	0.796310099815804
174	0.4136775628409419	0.35114783148544904	0.1823532217329553	0	0.052821383940653624	0.0	0.6223302052506858	0.7824468780950748
175	0.4387205387773116	0.1411322703245476	0.343479549207167	5.96913669486344E-4	0.07607072802148751	0.0	0.6456018110095769	0.766975920259749
176	0.3739968188262697	0.3396364512454233	0.22227751063546347	0.0018775557807948879	0.0622116635120487	0.0	0.623891589656467	0.782288641469828
177	0.24837569571257107	0.4649467554364309	0.10511329535092868	0.0017010418728083776	0.17986321162726104	0.0	0.5863951271618038	0.8279778072668279
178	0.256146538689034	0.45106550098737047	0.27183307403933976	0.0022167068377705293	0.018738179446485197	0.0	0.5573468902936685	0.8322542257916927
179	0.1743005042394859	0.2974387726372614	0.37755082299288	4.466073328023139E-4	0.15026329279757045	0.0	0.5069982433363659	0.8616627576547136
180	0.21200909258657433	0.3767154731135659	0.2547108044254284	0.0034016269077642614	0.15316300296666713	0.0	0.5451776276867256	0.8433706442483357
181	0.325903410805933	0.33044959161235865	0.08724142121202387	0.0016157936190575575	0.25478978275062697	0.0	0.6237409828620096	0.7914436511558656
182	0.4503137052900364	0.33271986396712205	0.1342445793732715	0.001794159687765176	0.0809276916818048	0.0	0.6314484987705553	0.7749264268294702
183	0.3912415824578696	0.24213180156514608	0.25879066565068704	0.0018337911850342685	0.10600215914126301	0.0	0.6268499963543994	0.778632464083961
184	0.34188007098419515	0.1892905955018905	0.3264392581416629	0.0018219159995079542	0.14056815937274342	0.0	0.6091138975815787	0.7925549246304935
185	0.4378904489752806	0.06670174450503485	0.4473555668743899	7.158606510491156E-5	0.04798065358018984	0.0	0.644702485491696	0.7787447826440533
186	0.18027374058446047	0.24390129884487402	0.3894853911209906	5.813898912761917E-4	0.18575817955839877	0.0	0.5080648847407259	0.8614689745130045
187	0.6898186120917099	0.10173110851805653	0.1463825398096271	0	0.06206773958060648	0.0	0.6440716212713348	0.8177293146744228
188	0.44358373582801736	0.07032179683102625	0.1391332117334609	0.0015843683218382005	0.3453768872856572	0.0	0.6444048739049109	0.7645665300176336
189	0.1411464835807363	0.03405146161295057	0.5343805682194515	0.0014587624484984488	0.28896272413836316	0.0	0.5967407690351809	0.8067951432790956
190	0.16601335254921898	0.15366903593734668	0.36192694969858846	0.0027199910789198925	0.31567067073592603	0.0	0.5884759065403096	0.8098983915178407
191	0.044941167902875244	0.08150622674031521	0.4121575795822271	0.0010489422023828852	0.46034608357219947	0.0	0.5699728405731402	0.8211830564932979
192	0.04080944856788203	0.3368837940413995	0.3230697293179104	0.0011933666424474134	0.2980436614303606	0.0	0.5733594483376329	0.8295507418497587
193	0.41761400997035925	0.17061368108880964	0.3257724609202169	0	0.08599984802061421	0.0	0.6431158453791072	0.7665618969578301
194	0.44374590840812	0.261457680201448	0.20138420257270373	2.0081763058310355E-5	0.09339212705466991	0.0	0.6298064891482297	0.7764761588733359
195	0.4220172293021938	0.1175105300096522	0.22564250033627206	0.0014027831919942238	0.23342695715988773	0.0	0.6424826988019353	0.7658741247787506
196	0.35337704393439023	0.42046816029833706	0.15487721120615042	0.002090989242451689	0.06918659531867065	0.0	0.6266868222162739	0.7848894166079922
197	0.13518846700955217	0.26741807668441714	0.46285463947606365	2.786620441651464E-4	0.13426015478580197	0.0	0.6371607633053997	0.7721646815539603
198	0.3211659440928582	0.07242308205061568	0.501393337398358	3.884997410960177E-4	0.10462913671707214	0.0	0.6001784258083747	0.8114868152084411
199	0.06156973685762035	0.29260121927100396	0.3520414686426933	0.0010279307844001271	0.2927596444442823	0.0	0.5675070485680169	0.8286587772939409
