Column	adipocyte	cd4	MVEC	m1_macro	m2_macro	P.value	Pearson.Correlation	RMSE
SRR1476102	0.511966005463186	0.0215676264874931	0.426179971005154	0.000462561228381068	0.039823835815785	0.00201005025125628	0.412370741669628	1.01881882421963
SRR1476447	0.577347249483537	0	0.313610701329573	0	0.10904204918689	0	0.457368569158605	0.981959328700892
SRR1477949	0.350231214619894	0	0.552410160798338	0	0.0973586245817677	0.00201005025125628	0.359915652685744	1.04909480056201
SRR1478228	0.670039422650181	0.00509761164120326	0.268089570179833	0	0.0567733955287826	0	0.596234559364743	0.878286208685708
SRR1478547	0.763679323686193	0	0.220777305300154	0	0.0155433710136529	0.00301507537688442	0.349642910516712	1.16472596793119
SRR1479133	0.323453180958544	0	0.563262913200385	0	0.11328390584107	0.0241206030150754	0.164191007735257	1.1914034902308
SRR1485312	0.369887952799375	0	0.502901177703513	0	0.127210869497112	0.0150753768844221	0.213279637513731	1.14569374764321
SRR1485521	0.6691588718219	0	0.257911998039796	0	0.0729291301383042	0	0.579302615779977	0.894924816806867
SRR1485613	0.646173553655571	0	0.281141480381919	0	0.0726849659625098	0	0.56863595470179	0.899379619412688
SRR1485722	0.720412313842829	0.00150783391659715	0.17714590817005	0	0.100933944070523	0	0.53717141997189	0.954105920217678
SRR1485740	0.805412374291042	0	0.174137057316552	0	0.0204505683924062	0	0.810958668582442	0.644670294912864
SRR1486520	0.582886387438807	0	0.195543390517595	0	0.221570222043598	0	0.527246146038722	0.906307767609804
SRR1486762	0.389549569251783	0	0.610450430748217	0	0	0.014070351758794	0.225243965124652	1.19589072245705
SRR1486889	0.251948201128105	0	0.704458382672651	0	0.0435934161992444	0.0331658291457286	0.143253959944856	1.26513029619986
SRR1486973	0.412182402486715	0	0.559886198438774	0	0.0279313990745103	0.0190954773869347	0.196239170266859	1.20097655513619
SRR1487340	0.377405051312231	0	0.419348401046008	0	0.203246547641761	0.0050251256281407	0.287008929630442	1.0668951628967
SRR1488449	0.528714202581741	0.00664295227499696	0.412221361498243	2.70236348322172e-05	0.0523944600101867	0.00402010050251256	0.303811098078718	1.1120470980809
SRR1488610	0.574960582465393	0	0.354684888077689	0	0.0703545294569179	0.00201005025125628	0.405123074396493	1.03525533881489
SRR1488899	0.306092856212655	0	0.204850011239421	0	0.489057132547924	0.00301507537688442	0.346041711829335	0.98056000940098
SRR1488960	0.522719467534519	0	0.340399296420426	0	0.136881236045054	0.00201005025125628	0.40110947919137	1.01275171253186
SRR1489199	0.49980031703227	0	0.360150020945874	0	0.140049662021856	0.00402010050251256	0.30545539737236	1.08317351043164
SRR1490057	0.429819612425214	0	0.401287403330516	0	0.168892984244271	0.00301507537688442	0.353530246118184	1.03019923695188
SRR1490740	0.502381943814302	0	0.475262411188741	0	0.0223556449969578	0	0.44226803454999	1.00556737719384
SRR1498931	0.624234252266807	0	0.358604480709214	0	0.0171612670239789	0.00100502512562814	0.424610392197483	1.04338074165558
SRR1499174	0.293752911205303	0	0.533796245994816	0	0.172450842799881	0.0180904522613065	0.206801698613834	1.1389220865938
SRR1499521	0.727586902856751	0	0.208936749555657	3.88239900077447e-05	0.0634375235975847	0	0.570769170389441	0.925876338920778
SRR1499894	0.308895859222598	0	0.47088826763323	0	0.220215873144172	0.0291457286432161	0.152883804191131	1.15381681096109
SRR1500113	0.676513512306996	0	0.297205176252829	0	0.0262813114401745	0	0.694361579218523	0.771425409641292
SRR1500216	0.410230155198722	0.0144906017849127	0.48805224465435	0	0.0872269983620155	0.00301507537688442	0.333106035179395	1.06443667008634
SRR1500240	0.715508366480214	0	0.237220133327355	0	0.0472715001924309	0	0.641302877315562	0.844233814922184
SRR1500450	0.434672527610498	0	0.536488753946418	0	0.0288387184430839	0.00904522613065327	0.265433810381352	1.1472451004966
SRR1500472	0.469292255370007	0	0.36081178144527	0.0677384748312692	0.102157488353454	0.0110552763819095	0.246975978912587	1.10976449088583
SRR1501020	0.25935526678171	0	0.692022481499531	0	0.0486222517187589	0.0190954773869347	0.205884113402421	1.21256244785418
SRR608150	0.751903839284374	0.00382066551332913	0.0355214173215586	0	0.208754077880739	0	0.868683530858176	0.515933087683265
SRR612263	0.56185392982899	0	0.304194812601946	0	0.133951257569065	0.00301507537688442	0.338598215974018	1.0729384039694
SRR612707	0.625267446303993	0	0.267725078278386	0	0.107007475417622	0	0.551421142381911	0.906167071232606
SRR612863	0.522930032015834	0	0.398018744734823	0	0.0790512232493423	0.00301507537688442	0.340791008246387	1.07611374706473
SRR612935	0.662823543453876	0	0.26469724394929	0	0.0724792125968349	0	0.547208179679094	0.926302643258937
SRR613150	0.750273946279524	0	0.188473031238307	0	0.0612530224821694	0	0.572231764867957	0.933998346205496
SRR613234	0.763854369173771	0.00307361676122661	0.146242014349419	0.000223413476125359	0.0866065862394578	0	0.598350588645111	0.908406088111871
SRR613342	0.717183973905448	0	0.237649740023375	0	0.0451662860711775	0	0.575150337585701	0.91948673064737
SRR613390	0.489373690883024	0	0.45538078372325	0	0.055245525393726	0.00804020100502513	0.27350860525421	1.13231012607075
SRR613533	0.445332638071012	0	0.489285880804043	0	0.0653814811249449	0.00301507537688442	0.341431720360293	1.07263651026007
SRR613550	0.613286844423796	0	0.340794321249189	0	0.045918834327015	0	0.444165449977942	1.0158427866572
SRR613639	0.707987363562474	0	0.220614667370876	0	0.0713979690666495	0.00201005025125628	0.401804568621076	1.0825543497152
SRR613675	0.563139850343838	0.0237145664790916	0.219908938758244	0.00156382404752903	0.191672820371298	0	0.58832715637503	0.841716455171872
SRR613855	0.346969346112939	0	0.590405251877335	0	0.0626254020097263	0.00301507537688442	0.31538605965635	1.09987849859109
SRR613896	0.548888925767607	0.00194449725102253	0.384851742574566	0	0.0643148344068042	0	0.442009437511017	0.99879274391687
SRR613915	0.324866830585462	0	0.523435895482025	0	0.151697273932513	0.0160804020100503	0.210154591148692	1.14133993144211
SRR613927	0.548704005362262	0	0.403540598167076	0	0.047755396470662	0.00201005025125628	0.414546246328231	1.0278254672257
SRR614119	0.773444935380827	0	0.199264432205063	0	0.0272906324141105	0	0.641025622669998	0.868961935271398
SRR614191	0.805512016109	0	0.153790539868162	0	0.0406974440228378	0	0.518835520218424	1.01995898389319
SRR614395	0.421969669871806	0	0.504146449450624	0	0.0738838806775695	0.00301507537688442	0.315297891966015	1.08980121331572
SRR614419	0.640137335876321	0.0284126549190488	0.105179296172187	0.00292771330500825	0.223342999727434	0	0.678168020082946	0.762984632763147
SRR614864	0.611738689707304	0.00155448152408717	0.284020603228235	0	0.102686225540374	0	0.48367933782258	0.967737207164283
SRR615069	0.308668120390629	0.0163959931972757	0.465877253129197	0.000393990750356335	0.208664642532542	0.00301507537688442	0.330688105451247	1.02876550677509
SRR615237	0.792761118036965	0.000501535534578787	0.205107683033999	0	0.00162966339445705	0.00201005025125628	0.414995864553527	1.12162175716
SRR615431	0.215660670374967	0	0.648524420804059	0	0.135814908820975	0.0291457286432161	0.155673150136897	1.21265354129741
SRR615659	0.456423474187638	0	0.521654895885102	0	0.0219216299272596	0.00301507537688442	0.321797550624978	1.10563155465541
SRR615778	0.274416171947359	0	0.280259322915756	0	0.445324505136885	0.00301507537688442	0.336092310941738	0.986567130326326
SRR615874	0.603898099653177	0	0.289875974525202	0	0.106225925821621	0.00301507537688442	0.32198680669259	1.10439166867505
SRR617841	0.20083088789993	0	0.636085821392313	0	0.163083290707757	0.0120603015075377	0.243584131423162	1.1392990956462
SRR654862	0.430123186957868	0	0.300802490742255	0	0.269074322299877	0.0241206030150754	0.16396812625603	1.13975221605522
SRR654898	0.643928210637441	0	0.149254377219942	0	0.206817412142617	0	0.476061614414527	0.975015608845737
SRR655182	0.627681870892264	0.00522727902502258	0.359487571891682	0.00233264009385506	0.00527063809717617	0	0.570524602191643	0.903426895513324
SRR655531	0.854201354574962	0.0330427757331031	0	0.00260310806482149	0.110152761627114	0	0.818066686340379	0.649309195785491
SRR655637	0.49361752660352	0	0.379167901286314	0	0.127214572110166	0.0130653266331658	0.233212315224351	1.1391092004693
SRR655768	0.454540032603249	0	0.486437710458279	0	0.0590222569384722	0.00301507537688442	0.336248192339285	1.07941766038882
SRR655816	0.581485354890276	0	0.418514645109724	0	0	0.00301507537688442	0.351391922915999	1.10245930421474
SRR656059	0.782010936684644	0	0.157603982238879	0	0.0603850810764769	0	0.470093805990187	1.05536889752786
SRR656946	0.652836929811638	0.00271388477451037	0.333843588763748	0	0.0106055966501037	0	0.512862705240284	0.968462096895101
SRR657599	0.55847673615387	0.00988550587334263	0.359750730168602	0.000788299983675495	0.0710987278205095	0.00201005025125628	0.409831991635916	1.02406903472751
SRR657949	0.64639496645022	0.00578403205672543	0.264092223760169	0	0.0837287777328861	0.00201005025125628	0.363628845508623	1.08740520826729
SRR658081	0.693848014763189	0	0.2676793076961	0	0.0384726775407102	0	0.663919061770105	0.811735191220452
SRR658941	0.489232125017758	0.00734928605703777	0.374448773506808	0	0.128969815418396	0.00603015075376884	0.28255010227818	1.09878050459369
SRR658953	0.283523112079077	0.00379773508059688	0.609023945912514	0	0.103655206927813	0	0.552662073934859	0.885255301449257
SRR659109	0.692705790568106	0	0.216442500453266	0	0.0908517089786276	0.00201005025125628	0.370737591352473	1.10055580293443
SRR659212	0.561313145451401	0	0.40087759171185	0	0.0378092628367494	0	0.465459180150597	0.987365936783375
SRR659804	0.653657746330393	0	0.302270636882065	0	0.0440716167875412	0	0.580830638664755	0.893291161017292
SRR660462	0.577154272178008	0	0.368179040777442	0	0.05466668704455	0.0120603015075377	0.240621604738809	1.17328816555979
SRR660510	0.738022657162926	0	0.204690205586275	0	0.0572871372507985	0.00402010050251256	0.291332902486485	1.19544329070495
SRR660614	0.668947501948987	0	0.253681684672892	0	0.0773708133781218	0	0.452101092650202	1.01984229967459
SRR660847	0.729747823832257	0.00133846795140645	0.268402683796417	0	0.000511024419919808	0	0.594635325551624	0.909189597544646
SRR661108	0.504600596275013	0	0.386140363244013	0	0.109259040480974	0.0221105527638191	0.175973270725043	1.18760898620114
SRR661167	0.820691851397945	0.00354851756574776	0.175757355229624	0	0	0.00100502512562814	0.432530464118791	1.1194984338827
SRR661267	0.482709486348114	0	0.399611885880067	0	0.117678627771819	0.0150753768844221	0.219351966708553	1.15028404471822
SRR661313	0.440152336298971	0	0.462319036194752	0	0.0975286275062766	0.014070351758794	0.229685348685048	1.14562989965825
SRR661651	0.430199989619744	0.00853466923094664	0.472342480678581	8.425918751054e-05	0.0888386012832173	0.0150753768844221	0.211572658943431	1.15754701247028
SRR662114	0.233996575518081	0	0.404686930890483	0	0.361316493591436	0.0241206030150754	0.164952323212468	1.10724041639326
SRR663076	0.626439975162046	0	0.341383971381219	0	0.0321760534567343	0	0.486605487192865	0.982918361481952
SRR663197	0.645001839661291	0.000976131785461179	0.263007836101561	0	0.091014192451687	0	0.449982042706375	1.01096603256767
SRR663440	0.767892357859254	0	0.110000336869596	0	0.12210730527115	0	0.541554135850546	0.970816801780399
SRR663783	0.73986482553788	0.000357089567031931	0.259386843743158	0	0.000391241151930243	0.00301507537688442	0.335014822643524	1.1687297507789
SRR665274	0.63996434422802	0.00172744046647316	0.35713675362522	0.000355393165640312	0.000816068514646928	0.00100502512562814	0.4295370545258	1.04668636767518
SRR665538	0.440903938666934	0	0.464707096278889	0	0.0943889650541766	0.00703517587939699	0.276077981153968	1.11252890397775
SRR665634	0.832510001311395	0	0.0597144812010795	0	0.107775517487525	0	0.73157437890537	0.774386932898237
SRR807543	0.505408903545718	0	0.370151325207571	0	0.12443977124671	0.0190954773869347	0.197630642625809	1.16770470849979
SRR809018	0.482069028909566	0	0.517930971090434	0	0	0.0190954773869347	0.196890112386541	1.21308931809357
SRR809161	0.67864992596597	0.000478372906293218	0.317126844608136	0	0.0037448565196002	0	0.490937870527353	0.999868587933245
SRR812536	0.542828852567172	0.000299855496443342	0.339329091020707	2.44480588943697e-05	0.117517752856784	0	0.498907574202561	0.93574535372134
SRR812943	0.224436071425483	0	0.585187603542814	0	0.190376325031703	0.0150753768844221	0.215187821124155	1.13946492712663
SRR813776	0.365927109309678	0	0.506105960650089	0	0.127966930040233	0.0150753768844221	0.216880887509823	1.1430464559387
SRR815869	0.566873273473986	0	0.391150995890253	0	0.041975730635761	0.0100502512562814	0.249405334253809	1.16800905612309
